107.941525423987	728.241186439991
94.2494186050026	733.942674419843
103.654262295022	733.029016390443
94.8873469390091	731.402244900353
90.6456818180159	731.11522726994
96.0156451610383	730.003387100063
105.469506173016	730.395802469924
98.57196969699	728.67772726994
94.365538462007	727.714461539872
103.377894737001	726.692368419841
102.10107692302	724.116461539641
107.158301887015	723.684905660339
103.388645833009	722.41552083008
108.504666666995	721.331333329901
108.216329113988	718.226075950079
107.301315788995	717.251052630134
109.256484375015	710.891562500037
99.8250000000116	730.82155171968
107.303750000021	734.108214289881
91.6878260869999	729.080434779637
106.31454545501	712.519999999553
109.735473684006	716.411473680288
82.7898958330334	745.291249999776
92.2650406500034	744.790731710382
96.7972826089826	745.587826089934
106.37612500001	743.78375000041
109.907835051999	744.490979379974
94.3491489360167	742.468297869898
99.6369512200181	742.741707320325
90.0277599999972	741.941200000234
104.098571429	741.231428570114
106.09695122001	740.261585369706
98.6148051950149	738.532077919692
104.029999999999	738.257866670378
92.1818095239869	735.739619050175
105.050508475018	736.010508470237
109.620793651033	735.651031750254
101.146346153982	735.231538459659
101.036060606013	740.847121209838
97.5343103450141	734.864655169658
88.9340506330191	734.802405060269
116.669285713986	733.415238100104
111.917297297012	727.43837837968
113.104411765002	722.169264709577
115.401272727002	732.835272730328
114.110000000015	731.611690140329
117.564827586029	730.575000000186
110.428653846029	729.712115379982
113.216086956993	728.394347829744
116.894470588013	727.686941180378
119.061463415012	725.572357719764
115.479420290008	724.785362320021
118.647222222004	721.697592590004
111.720000000001	718.565468749963
119.205862069008	717.272988510318
119.425161290012	715.754838709719
116.34295454502	715.329545450397
113.822580645006	712.327634410001
116.982183908025	712.292643680237
119.496969697007	710.091818179935
118.791449275013	706.250289849937
118.885322581016	699.512258060277
120.202592593007	731.693333329633
116.392012195021	744.703353660181
118.625256410014	742.41743590124
114.288421053032	741.053552630357
111.112063492008	739.710793649778
116.351774193987	738.95177419018
118.532972973015	736.577972969972
117.377954545023	736.101363640279
96.0427083330287	798.533125000075
78.2254385960405	778.572105259635
86.3381818180205	799.769090910442
85.3820895520039	793.492537310347
92.4980208330089	762.525624999777
97.9354285710142	762.535571429878
87.5150980390026	796.738235290162
82.0709259260329	785.457962960005
88.2423529410153	783.478431370109
51.2230555560382	799.611388890073
83.8832758619974	796.453275860287
80.9795652170142	794.290217390284
91.4446000000171	790.631400000304
99.3790196080226	788.348235289566
55.1431325300073	784.808795180172
76.3843661970168	784.724366200157
